series_name,obs_date,tenor,rate
SOFR,2025-06-03,20Y,0.12
SOFR,2025-06-03,30Y,0.12
SOFR,2025-06-04,1D,0.12
SOFR,2025-06-04,1W,0.12
SOFR,2025-06-04,2W,0.12
SOFR,2025-06-04,1M,0.12
SOFR,2025-06-04,2M,0.12
SOFR,2025-06-04,3M,0.12
SOFR,2025-06-04,6M,0.12
SOFR,2025-06-04,9M,0.12
SOFR,2025-06-04,1Y,0.12
SOFR,2025-06-04,2Y,0.12
SOFR,2025-06-04,3Y,0.12
SOFR,2025-06-04,5Y,0.12
SOFR,2025-06-04,7Y,0.12
SOFR,2025-06-04,10Y,0.12
SOFR,2025-06-04,15Y,0.12
SOFR,2025-06-04,20Y,0.12
SOFR,2025-06-04,30Y,0.12
SOFR,2025-06-05,1D,0.12
SOFR,2025-06-05,1W,0.12
SOFR,2025-06-05,2W,0.12
SOFR,2025-06-05,1M,0.12
SOFR,2025-06-05,2M,0.12
SOFR,2025-06-05,3M,0.12
SOFR,2025-06-05,6M,0.12
SOFR,2025-06-05,9M,0.12
SOFR,2025-06-05,1Y,0.12
SOFR,2025-06-05,2Y,0.12
SOFR,2025-06-05,3Y,0.12
SOFR,2025-06-05,5Y,0.12
SOFR,2025-06-05,7Y,0.12
SOFR,2025-06-05,10Y,0.12
SOFR,2025-06-05,15Y,0.12
SOFR,2025-06-05,20Y,0.12
SOFR,2025-06-05,30Y,0.12
SOFR,2025-06-06,1D,0.12
SOFR,2025-06-06,1W,0.12
SOFR,2025-06-06,2W,0.12
SOFR,2025-06-06,1M,0.12
SOFR,2025-06-06,2M,0.12
SOFR,2025-06-06,3M,0.12
SOFR,2025-06-06,6M,0.12
SOFR,2025-06-06,9M,0.12
SOFR,2025-06-06,1Y,0.12
SOFR,2025-06-06,2Y,0.12
SOFR,2025-06-06,3Y,0.12
SOFR,2025-06-06,5Y,0.12
SOFR,2025-06-06,7Y,0.12
SOFR,2025-06-06,10Y,0.12
SOFR,2025-06-06,15Y,0.12
SOFR,2025-06-06,20Y,0.12
SOFR,2025-06-06,30Y,0.12
SOFR,2025-06-07,1D,0.12
SOFR,2025-06-07,1W,0.12
SOFR,2025-06-07,2W,0.12
SOFR,2025-06-07,1M,0.12
SOFR,2025-06-07,2M,0.12
SOFR,2025-06-07,3M,0.12
SOFR,2025-06-07,6M,0.12
SOFR,2025-06-07,9M,0.12
SOFR,2025-06-07,1Y,0.12
SOFR,2025-06-07,2Y,0.12
SOFR,2025-06-07,3Y,0.12
SOFR,2025-06-07,5Y,0.12
SOFR,2025-06-07,7Y,0.12
SOFR,2025-06-07,10Y,0.12
SOFR,2025-06-07,15Y,0.12
SOFR,2025-06-07,20Y,0.12
SOFR,2025-06-07,30Y,0.12
SOFR,2025-06-08,1D,0.12
SOFR,2025-06-08,1W,0.12
SOFR,2025-06-08,2W,0.12
SOFR,2025-06-08,1M,0.12
SOFR,2025-06-08,2M,0.12
SOFR,2025-06-08,3M,0.12
SOFR,2025-06-08,6M,0.12
SOFR,2025-06-08,9M,0.12
SOFR,2025-06-08,1Y,0.12
SOFR,2025-06-08,2Y,0.12
SOFR,2025-06-08,3Y,0.12
SOFR,2025-06-08,5Y,0.12
SOFR,2025-06-08,7Y,0.12
SOFR,2025-06-08,10Y,0.12
SOFR,2025-06-08,15Y,0.12
SOFR,2025-06-08,20Y,0.12
SOFR,2025-06-08,30Y,0.12
SOFR,2025-06-09,1D,0.12
SOFR,2025-06-09,1W,0.12
SOFR,2025-06-09,2W,0.12
SOFR,2025-06-09,1M,0.12
SOFR,2025-06-09,2M,0.12
SOFR,2025-06-09,3M,0.12
SOFR,2025-06-09,6M,0.12
SOFR,2025-06-09,9M,0.12
SOFR,2025-06-09,1Y,0.12
SOFR,2025-06-09,2Y,0.12
SOFR,2025-06-09,3Y,0.12
SOFR,2025-06-09,5Y,0.12
SOFR,2025-06-09,7Y,0.12
SOFR,2025-06-09,10Y,0.12
SOFR,2025-06-09,15Y,0.12
SOFR,2025-06-09,20Y,0.12
SOFR,2025-06-09,30Y,0.12
SOFR,2025-06-10,1D,0.12
SOFR,2025-06-10,1W,0.12
SOFR,2025-06-10,2W,0.12
SOFR,2025-06-10,1M,0.12
SOFR,2025-06-10,2M,0.12
SOFR,2025-06-10,3M,0.12
SOFR,2025-06-10,6M,0.12
SOFR,2025-06-10,9M,0.12
SOFR,2025-06-10,1Y,0.12
SOFR,2025-06-10,2Y,0.12
SOFR,2025-06-10,3Y,0.12
SOFR,2025-06-10,5Y,0.12
SOFR,2025-06-10,7Y,0.12
SOFR,2025-06-10,10Y,0.12
SOFR,2025-06-10,15Y,0.12
SOFR,2025-06-10,20Y,0.12
SOFR,2025-06-10,30Y,0.12
SOFR,2025-06-11,1D,0.12
SOFR,2025-06-11,1W,0.12
SOFR,2025-06-11,2W,0.12
SOFR,2025-06-11,1M,0.12
SOFR,2025-06-11,2M,0.12
SOFR,2025-06-11,3M,0.12
SOFR,2025-06-11,6M,0.12
SOFR,2025-06-11,9M,0.12
SOFR,2025-06-11,1Y,0.12
SOFR,2025-06-11,2Y,0.12
SOFR,2025-06-11,3Y,0.12
SOFR,2025-06-11,5Y,0.12
SOFR,2025-06-11,7Y,0.12
SOFR,2025-06-11,10Y,0.12
SOFR,2025-06-11,15Y,0.12
SOFR,2025-06-11,20Y,0.12
SOFR,2025-06-11,30Y,0.12
SOFR,2025-06-12,1D,0.12
SOFR,2025-06-12,1W,0.12
SOFR,2025-06-12,2W,0.12
SOFR,2025-06-12,1M,0.12
SOFR,2025-06-12,2M,0.12
SOFR,2025-06-12,3M,0.12
SOFR,2025-06-12,6M,0.12
SOFR,2025-06-12,9M,0.12
SOFR,2025-06-12,1Y,0.12
SOFR,2025-06-12,2Y,0.12
SOFR,2025-06-12,3Y,0.12
SOFR,2025-06-12,5Y,0.12
SOFR,2025-06-12,7Y,0.12
SOFR,2025-06-12,10Y,0.12
SOFR,2025-06-12,15Y,0.12
SOFR,2025-06-12,20Y,0.12
SOFR,2025-06-12,30Y,0.12
SOFR,2025-06-13,1D,0.12
SOFR,2025-06-13,1W,0.12
SOFR,2025-06-13,2W,0.12
SOFR,2025-06-13,1M,0.12
SOFR,2025-06-13,2M,0.12
SOFR,2025-06-13,3M,0.12
SOFR,2025-06-13,6M,0.12
SOFR,2025-06-13,9M,0.12
SOFR,2025-06-13,1Y,0.12
SOFR,2025-06-13,2Y,0.12
SOFR,2025-06-13,3Y,0.12
SOFR,2025-06-13,5Y,0.12
SOFR,2025-06-13,7Y,0.12
SOFR,2025-06-13,10Y,0.12
SOFR,2025-06-13,15Y,0.12
SOFR,2025-06-13,20Y,0.12
SOFR,2025-06-13,30Y,0.12
SOFR,2025-06-14,1D,0.12
SOFR,2025-06-14,1W,0.12
SOFR,2025-06-14,2W,0.12
SOFR,2025-06-14,1M,0.12
SOFR,2025-06-14,2M,0.12
SOFR,2025-06-14,3M,0.12
SOFR,2025-06-14,6M,0.12
SOFR,2025-06-14,9M,0.12
SOFR,2025-06-14,1Y,0.12
SOFR,2025-06-14,2Y,0.12
SOFR,2025-06-14,3Y,0.12
SOFR,2025-06-14,5Y,0.12
SOFR,2025-06-14,7Y,0.12
SOFR,2025-06-14,10Y,0.12
SOFR,2025-06-14,15Y,0.12
SOFR,2025-06-14,20Y,0.12
SOFR,2025-06-14,30Y,0.12
SOFR,2025-06-15,1D,0.12
SOFR,2025-06-15,1W,0.12
SOFR,2025-06-15,2W,0.12
SOFR,2025-06-15,1M,0.12
SOFR,2025-06-15,2M,0.12
SOFR,2025-06-15,3M,0.12
SOFR,2025-06-15,6M,0.12
SOFR,2025-06-15,9M,0.12
SOFR,2025-06-15,1Y,0.12
SOFR,2025-06-15,2Y,0.12
SOFR,2025-06-15,3Y,0.12
SOFR,2025-06-15,5Y,0.12
SOFR,2025-06-15,7Y,0.12
SOFR,2025-06-15,10Y,0.12
SOFR,2025-06-15,15Y,0.12
SOFR,2025-06-15,20Y,0.12
SOFR,2025-06-15,30Y,0.12
SOFR,2025-06-16,1D,0.12
SOFR,2025-06-16,1W,0.12
SOFR,2025-06-16,2W,0.12
SOFR,2025-06-16,1M,0.12
SOFR,2025-06-16,2M,0.12
SOFR,2025-06-16,3M,0.12
SOFR,2025-06-16,6M,0.12
SOFR,2025-06-16,9M,0.12
SOFR,2025-06-16,1Y,0.12
SOFR,2025-06-16,2Y,0.12
SOFR,2025-06-16,3Y,0.12
SOFR,2025-06-16,5Y,0.12
SOFR,2025-06-16,7Y,0.12
SOFR,2025-06-16,10Y,0.12
SOFR,2025-06-16,15Y,0.12
SOFR,2025-06-16,20Y,0.12
SOFR,2025-06-16,30Y,0.12
SOFR,2025-06-17,1D,0.12
SOFR,2025-06-17,1W,0.12
SOFR,2025-06-17,2W,0.12
SOFR,2025-06-17,1M,0.12
SOFR,2025-06-17,2M,0.12
SOFR,2025-06-17,3M,0.12
SOFR,2025-06-17,6M,0.12
SOFR,2025-06-17,9M,0.12
SOFR,2025-06-17,1Y,0.12
SOFR,2025-06-17,2Y,0.12
SOFR,2025-06-17,3Y,0.12
SOFR,2025-06-17,5Y,0.12
SOFR,2025-06-17,7Y,0.12
SOFR,2025-06-17,10Y,0.12
SOFR,2025-06-17,15Y,0.12
SOFR,2025-06-17,20Y,0.12
SOFR,2025-06-17,30Y,0.12
SOFR,2025-06-18,1D,0.12
SOFR,2025-06-18,1W,0.12
SOFR,2025-06-18,2W,0.12
SOFR,2025-06-18,1M,0.12
SOFR,2025-06-18,2M,0.12
SOFR,2025-06-18,3M,0.12
SOFR,2025-06-18,6M,0.12
SOFR,2025-06-18,9M,0.12
SOFR,2025-06-18,1Y,0.12
SOFR,2025-06-18,2Y,0.12
SOFR,2025-06-18,3Y,0.12
SOFR,2025-06-18,5Y,0.12
SOFR,2025-06-18,7Y,0.12
SOFR,2025-06-18,10Y,0.12
SOFR,2025-06-18,15Y,0.12
SOFR,2025-06-18,20Y,0.12
SOFR,2025-06-18,30Y,0.12
SOFR,2025-06-19,1D,0.12
SOFR,2025-06-19,1W,0.12
SOFR,2025-06-19,2W,0.12
SOFR,2025-06-19,1M,0.12
SOFR,2025-06-19,2M,0.12
SOFR,2025-06-19,3M,0.12
SOFR,2025-06-19,6M,0.12
SOFR,2025-06-19,9M,0.12
SOFR,2025-06-19,1Y,0.12
SOFR,2025-06-19,2Y,0.12
SOFR,2025-06-19,3Y,0.12
SOFR,2025-06-19,5Y,0.12
SOFR,2025-06-19,7Y,0.12
SOFR,2025-06-19,10Y,0.12
SOFR,2025-06-19,15Y,0.12
SOFR,2025-06-19,20Y,0.12
SOFR,2025-06-19,30Y,0.12
SOFR,2025-06-20,1D,0.12
SOFR,2025-06-20,1W,0.12
SOFR,2025-06-20,2W,0.12
SOFR,2025-06-20,1M,0.12
SOFR,2025-06-20,2M,0.12
SOFR,2025-06-20,3M,0.12
SOFR,2025-06-20,6M,0.12
SOFR,2025-06-20,9M,0.12
SOFR,2025-06-20,1Y,0.12
SOFR,2025-06-20,2Y,0.12
SOFR,2025-06-20,3Y,0.12
SOFR,2025-06-20,5Y,0.12
SOFR,2025-06-20,7Y,0.12
SOFR,2025-06-20,10Y,0.12
SOFR,2025-06-20,15Y,0.12
SOFR,2025-06-20,20Y,0.12
SOFR,2025-06-20,30Y,0.12
SOFR,2025-06-21,1D,0.12
SOFR,2025-06-21,1W,0.12
SOFR,2025-06-21,2W,0.12
SOFR,2025-06-21,1M,0.12
SOFR,2025-06-21,2M,0.12
SOFR,2025-06-21,3M,0.12
SOFR,2025-06-21,6M,0.12
SOFR,2025-06-21,9M,0.12
SOFR,2025-06-21,1Y,0.12
SOFR,2025-06-21,2Y,0.12
SOFR,2025-06-21,3Y,0.12
SOFR,2025-06-21,5Y,0.12
SOFR,2025-06-21,7Y,0.12
SOFR,2025-06-21,10Y,0.12
SOFR,2025-06-21,15Y,0.12
SOFR,2025-06-21,20Y,0.12
SOFR,2025-06-21,30Y,0.12
SOFR,2025-06-22,1D,0.12
SOFR,2025-06-22,1W,0.12
SOFR,2025-06-22,2W,0.12
SOFR,2025-06-22,1M,0.12
SOFR,2025-06-22,2M,0.12
SOFR,2025-06-22,3M,0.12
SOFR,2025-06-22,6M,0.12
SOFR,2025-06-22,9M,0.12
SOFR,2025-06-22,1Y,0.12
SOFR,2025-06-22,2Y,0.12
SOFR,2025-06-22,3Y,0.12
SOFR,2025-06-22,5Y,0.12
SOFR,2025-06-22,7Y,0.12
SOFR,2025-06-22,10Y,0.12
SOFR,2025-06-22,15Y,0.12
SOFR,2025-06-22,20Y,0.12
SOFR,2025-06-22,30Y,0.12
SOFR,2025-06-23,1D,0.12
SOFR,2025-06-23,1W,0.12
SOFR,2025-06-23,2W,0.12
SOFR,2025-06-23,1M,0.12
SOFR,2025-06-23,2M,0.12
SOFR,2025-06-23,3M,0.12
SOFR,2025-06-23,6M,0.12
SOFR,2025-06-23,9M,0.12
SOFR,2025-06-23,1Y,0.12
SOFR,2025-06-23,2Y,0.12
SOFR,2025-06-23,3Y,0.12
SOFR,2025-06-23,5Y,0.12
SOFR,2025-06-23,7Y,0.12
SOFR,2025-06-23,10Y,0.12
SOFR,2025-06-23,15Y,0.12
SOFR,2025-06-23,20Y,0.12
SOFR,2025-06-23,30Y,0.12
SOFR,2025-06-24,1D,0.12
SOFR,2025-06-24,1W,0.12
SOFR,2025-06-24,2W,0.12
SOFR,2025-06-24,1M,0.12
SOFR,2025-06-24,2M,0.12
SOFR,2025-06-24,3M,0.12
SOFR,2025-06-24,6M,0.12
SOFR,2025-06-24,9M,0.12
SOFR,2025-06-24,1Y,0.12
SOFR,2025-06-24,2Y,0.12
SOFR,2025-06-24,3Y,0.12
SOFR,2025-06-24,5Y,0.12
SOFR,2025-06-24,7Y,0.12
SOFR,2025-06-24,10Y,0.12
SOFR,2025-06-24,15Y,0.12
SOFR,2025-06-24,20Y,0.12
SOFR,2025-06-24,30Y,0.12
SOFR,2025-06-25,1D,0.12
SOFR,2025-06-25,1W,0.12
SOFR,2025-06-25,2W,0.12
SOFR,2025-06-25,1M,0.12
SOFR,2025-06-25,2M,0.12
SOFR,2025-06-25,3M,0.12
SOFR,2025-06-25,6M,0.12
SOFR,2025-06-25,9M,0.12
SOFR,2025-06-25,1Y,0.12
SOFR,2025-06-25,2Y,0.12
SOFR,2025-06-25,3Y,0.12
SOFR,2025-06-25,5Y,0.12
SOFR,2025-06-25,7Y,0.12
SOFR,2025-06-25,10Y,0.12
SOFR,2025-06-25,15Y,0.12
SOFR,2025-06-25,20Y,0.12
SOFR,2025-06-25,30Y,0.12
SOFR,2025-06-26,1D,0.12
SOFR,2025-06-26,1W,0.12
SOFR,2025-06-26,2W,0.12
SOFR,2025-06-26,1M,0.12
SOFR,2025-06-26,2M,0.12
SOFR,2025-06-26,3M,0.12
SOFR,2025-06-26,6M,0.12
SOFR,2025-06-26,9M,0.12
SOFR,2025-06-26,1Y,0.12
SOFR,2025-06-26,2Y,0.12
SOFR,2025-06-26,3Y,0.12
SOFR,2025-06-26,5Y,0.12
SOFR,2025-06-26,7Y,0.12
SOFR,2025-06-26,10Y,0.12
SOFR,2025-06-26,15Y,0.12
SOFR,2025-06-26,20Y,0.12
SOFR,2025-06-26,30Y,0.12
SOFR,2025-06-27,1D,0.12
SOFR,2025-06-27,1W,0.12
SOFR,2025-06-27,2W,0.12
SOFR,2025-06-27,1M,0.12
SOFR,2025-06-27,2M,0.12
SOFR,2025-06-27,3M,0.12
SOFR,2025-06-27,6M,0.12
SOFR,2025-06-27,9M,0.12
SOFR,2025-06-27,1Y,0.12
SOFR,2025-06-27,2Y,0.12
SOFR,2025-06-27,3Y,0.12
SOFR,2025-06-27,5Y,0.12
SOFR,2025-06-27,7Y,0.12
SOFR,2025-06-27,10Y,0.12
SOFR,2025-06-27,15Y,0.12
SOFR,2025-06-27,20Y,0.12
SOFR,2025-06-27,30Y,0.12
SOFR,2025-06-28,1D,0.12
SOFR,2025-06-28,1W,0.12
SOFR,2025-06-28,2W,0.12
SOFR,2025-06-28,1M,0.12
SOFR,2025-06-28,2M,0.12
SOFR,2025-06-28,3M,0.12
SOFR,2025-06-28,6M,0.12
SOFR,2025-06-28,9M,0.12
SOFR,2025-06-28,1Y,0.12
SOFR,2025-06-28,2Y,0.12
SOFR,2025-06-28,3Y,0.12
SOFR,2025-06-28,5Y,0.12
SOFR,2025-06-28,7Y,0.12
SOFR,2025-06-28,10Y,0.12
SOFR,2025-06-28,15Y,0.12
SOFR,2025-06-28,20Y,0.12
SOFR,2025-06-28,30Y,0.12
SOFR,2025-06-29,1D,0.12
SOFR,2025-06-29,1W,0.12
SOFR,2025-06-29,2W,0.12
SOFR,2025-06-29,1M,0.12
SOFR,2025-06-29,2M,0.12
SOFR,2025-06-29,3M,0.12
SOFR,2025-06-29,6M,0.12
SOFR,2025-06-29,9M,0.12
SOFR,2025-06-29,1Y,0.12
SOFR,2025-06-29,2Y,0.12
SOFR,2025-06-29,3Y,0.12
SOFR,2025-06-29,5Y,0.12
SOFR,2025-06-29,7Y,0.12
SOFR,2025-06-29,10Y,0.12
SOFR,2025-06-29,15Y,0.12
SOFR,2025-06-29,20Y,0.12
SOFR,2025-06-29,30Y,0.12
SOFR,2025-06-30,1D,0.12
SOFR,2025-06-30,1W,0.12
SOFR,2025-06-30,2W,0.12
SOFR,2025-06-30,1M,0.12
SOFR,2025-06-30,2M,0.12
SOFR,2025-06-30,3M,0.12
SOFR,2025-06-30,6M,0.12
SOFR,2025-06-30,9M,0.12
SOFR,2025-06-30,1Y,0.12
SOFR,2025-06-30,2Y,0.12
SOFR,2025-06-30,3Y,0.12
SOFR,2025-06-30,5Y,0.12
SOFR,2025-06-30,7Y,0.12
SOFR,2025-06-30,10Y,0.12
SOFR,2025-06-30,15Y,0.12
SOFR,2025-06-30,20Y,0.12
SOFR,2025-06-30,30Y,0.12
SOFR,2025-07-01,1D,0.12
SOFR,2025-07-01,1W,0.12
SOFR,2025-07-01,2W,0.12
SOFR,2025-07-01,1M,0.12
SOFR,2025-07-01,2M,0.12
SOFR,2025-07-01,3M,0.12
SOFR,2025-07-01,6M,0.12
SOFR,2025-07-01,9M,0.12
SOFR,2025-07-01,1Y,0.12
SOFR,2025-07-01,2Y,0.12
SOFR,2025-07-01,3Y,0.12
SOFR,2025-07-01,5Y,0.12
SOFR,2025-07-01,7Y,0.12
SOFR,2025-07-01,10Y,0.12
SOFR,2025-07-01,15Y,0.12
SOFR,2025-07-01,20Y,0.12
SOFR,2025-07-01,30Y,0.12
SOFR,2025-07-02,1D,0.12
SOFR,2025-07-02,1W,0.12
SOFR,2025-07-02,2W,0.12
SOFR,2025-07-02,1M,0.12
SOFR,2025-07-02,2M,0.12
SOFR,2025-07-02,3M,0.12
SOFR,2025-07-02,6M,0.12
SOFR,2025-07-02,9M,0.12
SOFR,2025-07-02,1Y,0.12
SOFR,2025-07-02,2Y,0.12
SOFR,2025-07-02,3Y,0.12
SOFR,2025-07-02,5Y,0.12
SOFR,2025-07-02,7Y,0.12
SOFR,2025-07-02,10Y,0.12
SOFR,2025-07-02,15Y,0.12
SOFR,2025-07-02,20Y,0.12
SOFR,2025-07-02,30Y,0.12
SOFR,2025-07-03,1D,0.12
SOFR,2025-07-03,1W,0.12
SOFR,2025-07-03,2W,0.12
SOFR,2025-07-03,1M,0.12
SOFR,2025-07-03,2M,0.12
SOFR,2025-07-03,3M,0.12
SOFR,2025-07-03,6M,0.12
SOFR,2025-07-03,9M,0.12
SOFR,2025-07-03,1Y,0.12
SOFR,2025-07-03,2Y,0.12
SOFR,2025-07-03,3Y,0.12
SOFR,2025-07-03,5Y,0.12
SOFR,2025-07-03,7Y,0.12
SOFR,2025-07-03,10Y,0.12
SOFR,2025-07-03,15Y,0.12
SOFR,2025-07-03,20Y,0.12
SOFR,2025-07-03,30Y,0.12
SOFR,2025-07-04,1D,0.12
SOFR,2025-07-04,1W,0.12
SOFR,2025-07-04,2W,0.12
SOFR,2025-07-04,1M,0.12
SOFR,2025-07-04,2M,0.12
SOFR,2025-07-04,3M,0.12
SOFR,2025-07-04,6M,0.12
SOFR,2025-07-04,9M,0.12
SOFR,2025-07-04,1Y,0.12
SOFR,2025-07-04,2Y,0.12
SOFR,2025-07-04,3Y,0.12
SOFR,2025-07-04,5Y,0.12
SOFR,2025-07-04,7Y,0.12
SOFR,2025-07-04,10Y,0.12
SOFR,2025-07-04,15Y,0.12
SOFR,2025-07-04,20Y,0.12
SOFR,2025-07-04,30Y,0.12
SOFR,2025-07-05,1D,0.12
SOFR,2025-07-05,1W,0.12
SOFR,2025-07-05,2W,0.12
SOFR,2025-07-05,1M,0.12
SOFR,2025-07-05,2M,0.12
SOFR,2025-07-05,3M,0.12
SOFR,2025-07-05,6M,0.12
SOFR,2025-07-05,9M,0.12
SOFR,2025-07-05,1Y,0.12
SOFR,2025-07-05,2Y,0.12
SOFR,2025-07-05,3Y,0.12
SOFR,2025-07-05,5Y,0.12
SOFR,2025-07-05,7Y,0.12
SOFR,2025-07-05,10Y,0.12
SOFR,2025-07-05,15Y,0.12
SOFR,2025-07-05,20Y,0.12
SOFR,2025-07-05,30Y,0.12
SOFR,2025-07-06,1D,0.12
SOFR,2025-07-06,1W,0.12
SOFR,2025-07-06,2W,0.12
SOFR,2025-07-06,1M,0.12
SOFR,2025-07-06,2M,0.12
SOFR,2025-07-06,3M,0.12
SOFR,2025-07-06,6M,0.12
SOFR,2025-07-06,9M,0.12
SOFR,2025-07-06,1Y,0.12
SOFR,2025-07-06,2Y,0.12
SOFR,2025-07-06,3Y,0.12
SOFR,2025-07-06,5Y,0.12
SOFR,2025-07-06,7Y,0.12
SOFR,2025-07-06,10Y,0.12
SOFR,2025-07-06,15Y,0.12
SOFR,2025-07-06,20Y,0.12
SOFR,2025-07-06,30Y,0.12
SOFR,2025-07-07,1D,0.12
SOFR,2025-07-07,1W,0.12
SOFR,2025-07-07,2W,0.12
SOFR,2025-07-07,1M,0.12
SOFR,2025-07-07,2M,0.12
SOFR,2025-07-07,3M,0.12
SOFR,2025-07-07,6M,0.12
SOFR,2025-07-07,9M,0.12
SOFR,2025-07-07,1Y,0.12
SOFR,2025-07-07,2Y,0.12
SOFR,2025-07-07,3Y,0.12
SOFR,2025-07-07,5Y,0.12
SOFR,2025-07-07,7Y,0.12
SOFR,2025-07-07,10Y,0.12
SOFR,2025-07-07,15Y,0.12
SOFR,2025-07-07,20Y,0.12
SOFR,2025-07-07,30Y,0.12
SOFR,2025-07-08,1D,0.12
SOFR,2025-07-08,1W,0.12
SOFR,2025-07-08,2W,0.12
SOFR,2025-07-08,1M,0.12
SOFR,2025-07-08,2M,0.12
SOFR,2025-07-08,3M,0.12
SOFR,2025-07-08,6M,0.12
SOFR,2025-07-08,9M,0.12
SOFR,2025-07-08,1Y,0.12
SOFR,2025-07-08,2Y,0.12
SOFR,2025-07-08,3Y,0.12
SOFR,2025-07-08,5Y,0.12
SOFR,2025-07-08,7Y,0.12
SOFR,2025-07-08,10Y,0.12
SOFR,2025-07-08,15Y,0.12
SOFR,2025-07-08,20Y,0.12
SOFR,2025-07-08,30Y,0.12
SOFR,2025-07-09,1D,0.12
SOFR,2025-07-09,1W,0.12
SOFR,2025-07-09,2W,0.12
SOFR,2025-07-09,1M,0.12
SOFR,2025-07-09,2M,0.12
SOFR,2025-07-09,3M,0.12
SOFR,2025-07-09,6M,0.12
SOFR,2025-07-09,9M,0.12
SOFR,2025-07-09,1Y,0.12
SOFR,2025-07-09,2Y,0.12
SOFR,2025-07-09,3Y,0.12
SOFR,2025-07-09,5Y,0.12
SOFR,2025-07-09,7Y,0.12
SOFR,2025-07-09,10Y,0.12
SOFR,2025-07-09,15Y,0.12
SOFR,2025-07-09,20Y,0.12
SOFR,2025-07-09,30Y,0.12
SOFR,2025-07-10,1D,0.12
SOFR,2025-07-10,1W,0.12
SOFR,2025-07-10,2W,0.12
SOFR,2025-07-10,1M,0.12
SOFR,2025-07-10,2M,0.12
SOFR,2025-07-10,3M,0.12
SOFR,2025-07-10,6M,0.12
SOFR,2025-07-10,9M,0.12
SOFR,2025-07-10,1Y,0.12
SOFR,2025-07-10,2Y,0.12
SOFR,2025-07-10,3Y,0.12
SOFR,2025-07-10,5Y,0.12
SOFR,2025-07-10,7Y,0.12
SOFR,2025-07-10,10Y,0.12
SOFR,2025-07-10,15Y,0.12
SOFR,2025-07-10,20Y,0.12
SOFR,2025-07-10,30Y,0.12
SOFR,2025-07-11,1D,0.12
SOFR,2025-07-11,1W,0.12
SOFR,2025-07-11,2W,0.12
SOFR,2025-07-11,1M,0.12
SOFR,2025-07-11,2M,0.12
SOFR,2025-07-11,3M,0.12
SOFR,2025-07-11,6M,0.12
SOFR,2025-07-11,9M,0.12
SOFR,2025-07-11,1Y,0.12
SOFR,2025-07-11,2Y,0.12
SOFR,2025-07-11,3Y,0.12
SOFR,2025-07-11,5Y,0.12
SOFR,2025-07-11,7Y,0.12
SOFR,2025-07-11,10Y,0.12
SOFR,2025-07-11,15Y,0.12
SOFR,2025-07-11,20Y,0.12
SOFR,2025-07-11,30Y,0.12
SOFR,2025-07-12,1D,0.12
SOFR,2025-07-12,1W,0.12
SOFR,2025-07-12,2W,0.12
SOFR,2025-07-12,1M,0.12
SOFR,2025-07-12,2M,0.12
SOFR,2025-07-12,3M,0.12
SOFR,2025-07-12,6M,0.12
SOFR,2025-07-12,9M,0.12
SOFR,2025-07-12,1Y,0.12
SOFR,2025-07-12,2Y,0.12
SOFR,2025-07-12,3Y,0.12
SOFR,2025-07-12,5Y,0.12
SOFR,2025-07-12,7Y,0.12
SOFR,2025-07-12,10Y,0.12
SOFR,2025-07-12,15Y,0.12
SOFR,2025-07-12,20Y,0.12
SOFR,2025-07-12,30Y,0.12
SOFR,2025-07-13,1D,0.12
SOFR,2025-07-13,1W,0.12
SOFR,2025-07-13,2W,0.12
SOFR,2025-07-13,1M,0.12
SOFR,2025-07-13,2M,0.12
SOFR,2025-07-13,3M,0.12
SOFR,2025-07-13,6M,0.12
SOFR,2025-07-13,9M,0.12
SOFR,2025-07-13,1Y,0.12
SOFR,2025-07-13,2Y,0.12
SOFR,2025-07-13,3Y,0.12
SOFR,2025-07-13,5Y,0.12
SOFR,2025-07-13,7Y,0.12
SOFR,2025-07-13,10Y,0.12
SOFR,2025-07-13,15Y,0.12
SOFR,2025-07-13,20Y,0.12
SOFR,2025-07-13,30Y,0.12
SOFR,2025-07-14,1D,0.12
SOFR,2025-07-14,1W,0.12
SOFR,2025-07-14,2W,0.12
SOFR,2025-07-14,1M,0.12
SOFR,2025-07-14,2M,0.12
SOFR,2025-07-14,3M,0.12
SOFR,2025-07-14,6M,0.12
SOFR,2025-07-14,9M,0.12
SOFR,2025-07-14,1Y,0.12
SOFR,2025-07-14,2Y,0.12
SOFR,2025-07-14,3Y,0.12
SOFR,2025-07-14,5Y,0.12
SOFR,2025-07-14,7Y,0.12
SOFR,2025-07-14,10Y,0.12
SOFR,2025-07-14,15Y,0.12
SOFR,2025-07-14,20Y,0.12
SOFR,2025-07-14,30Y,0.12
SOFR,2025-07-15,1D,0.12
SOFR,2025-07-15,1W,0.12
SOFR,2025-07-15,2W,0.12
SOFR,2025-07-15,1M,0.12
SOFR,2025-07-15,2M,0.12
SOFR,2025-07-15,3M,0.12
SOFR,2025-07-15,6M,0.12
SOFR,2025-07-15,9M,0.12
SOFR,2025-07-15,1Y,0.12
SOFR,2025-07-15,2Y,0.12
SOFR,2025-07-15,3Y,0.12
SOFR,2025-07-15,5Y,0.12
SOFR,2025-07-15,7Y,0.12
SOFR,2025-07-15,10Y,0.12
SOFR,2025-07-15,15Y,0.12
SOFR,2025-07-15,20Y,0.12
SOFR,2025-07-15,30Y,0.12
